@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,orcid,entry_number
true,11,https://api.elsevier.com/content/author/author_id/37031732800,37031732800,McHugh C.P.,McHugh,Caitlin P.,C.P.,true,60015481,0000-0003-2341-4612,399
true,12,https://api.elsevier.com/content/author/author_id/50461547500,50461547500,Jain D.,Jain,Deepti,D.,true,60015481,NA,399
true,13,https://api.elsevier.com/content/author/author_id/58204509600,58204509600,Gogarten S.M.,Gogarten,Stephanie M.,S.M.,true,60015481,0000-0002-7231-9745,399
true,14,https://api.elsevier.com/content/author/author_id/55234058000,55234058000,Laurie C.A.,Laurie,Cecelia A.,C.A.,true,60015481,0000-0001-6569-2501,399
true,15,https://api.elsevier.com/content/author/author_id/29067887200,29067887200,Keramati A.,Keramati,Ali,A.,true,60001117,NA,399
true,16,https://api.elsevier.com/content/author/author_id/57225458557,57225458557,Arvanitis M.,Arvanitis,Marios,M.,true,60001117,NA,399
true,17,https://api.elsevier.com/content/author/author_id/56424163100,56424163100,Smith A.V.,Smith,Albert V.,A.V.,true,60016660,NA,399
true,18,https://api.elsevier.com/content/author/author_id/55188572200,55188572200,Heavner B.,Heavner,Benjamin,B.,true,60015481,0000-0003-2898-9044,399
true,19,https://api.elsevier.com/content/author/author_id/57205372093,57205372093,Barwick L.,Barwick,Lucas,L.,true,126721443,NA,399
true,20,https://api.elsevier.com/content/author/author_id/57235033700,57235033700,Becker L.C.,Becker,Lewis C.,L.C.,true,60001117,NA,399
true,21,https://api.elsevier.com/content/author/author_id/6603292486,6603292486,Bis J.C.,Bis,Joshua C.,J.C.,true,60028548,NA,399
true,22,https://api.elsevier.com/content/author/author_id/7006574110,7006574110,Blangero J.,Blangero,John,J.,true,60279384,0000-0001-6250-5723,399
true,23,https://api.elsevier.com/content/author/author_id/7004832308,7004832308,Bleecker E.R.,Bleecker,Eugene R.,E.R.,true,60021334,NA,399
true,24,https://api.elsevier.com/content/author/author_id/57203216533,57203216533,Burchard E.G.,Burchard,Esteban G.,E.G.,true,60031970,NA,399
true,25,https://api.elsevier.com/content/author/author_id/7004338434,7004338434,Celedón J.C.,Celedón,Juan C.,J.C.,true,60005708,0000-0002-6139-5320,399
true,26,https://api.elsevier.com/content/author/author_id/8158751700,8158751700,Chang Y.P.C.,Chang,Yen Pei C.,Y.P.C.,true,60012957,NA,399
true,27,https://api.elsevier.com/content/author/author_id/6507965439,6507965439,Custer B.,Custer,Brian,B.,true,60013305,0000-0001-6251-366X,399
true,28,https://api.elsevier.com/content/author/author_id/57211673582,57211673582,Darbar D.,Darbar,Dawood,D.,true,60027561,NA,399
true,29,https://api.elsevier.com/content/author/author_id/57209729229,57209729229,de las Fuentes L.,de las Fuentes,Lisa,L.,true,60022756,NA,399
true,30,https://api.elsevier.com/content/author/author_id/6603687762,6603687762,DeMeo D.L.,DeMeo,Dawn L.,D.L.,true,60016782,NA,399
true,31,https://api.elsevier.com/content/author/author_id/7102825752,7102825752,Freedman B.I.,Freedman,Barry I.,B.I.,true,60031437,NA,399
true,32,https://api.elsevier.com/content/author/author_id/7101687132,7101687132,Garrett M.E.,Garrett,Melanie E.,M.E.,true,60005200,0000-0003-2302-6150,399
true,33,https://api.elsevier.com/content/author/author_id/57467705900,57467705900,Gladwin M.T.,Gladwin,Mark T.,M.T.,true,60001361,NA,399
true,34,https://api.elsevier.com/content/author/author_id/7005828089,7005828089,Heckbert S.R.,Heckbert,Susan R.,S.R.,true,60028548,NA,399
true,35,https://api.elsevier.com/content/author/author_id/6602571541,6602571541,Hidalgo B.A.,Hidalgo,Bertha A.,B.A.,true,60027086,NA,399
true,36,https://api.elsevier.com/content/author/author_id/57212852696,57212852696,Irvin M.R.,Irvin,Marguerite R.,M.R.,true,60027086,NA,399
true,37,https://api.elsevier.com/content/author/author_id/7003777309,7003777309,Islam T.,Islam,Talat,T.,true,60015183,NA,399
true,38,https://api.elsevier.com/content/author/author_id/35425987100,35425987100,Johnson W.C.,Johnson,W. Craig,W.C.,true,60015481,NA,399
true,39,https://api.elsevier.com/content/author/author_id/6701523625,6701523625,Kaab S.,Kaab,Stefan,S.,true,60000291,NA,399
true,40,https://api.elsevier.com/content/author/author_id/7006392362,7006392362,Launer L.,Launer,Lenore,L.,true,60017252,NA,399
true,41,https://api.elsevier.com/content/author/author_id/59503294400,59503294400,Lee J.,Lee,Jiwon,J.,true,60016782,NA,399
true,42,https://api.elsevier.com/content/author/author_id/35269621400,35269621400,Liu S.,Liu,Simin,S.,true,60011460,NA,399
true,43,https://api.elsevier.com/content/author/author_id/56003389600,56003389600,Moscati A.,Moscati,Arden,A.,true,60012981,NA,399
true,44,https://api.elsevier.com/content/author/author_id/7006800602,7006800602,North K.E.,North,Kari E.,K.E.,true,60016639,NA,399
true,45,https://api.elsevier.com/content/author/author_id/57210974960,57210974960,Peyser P.A.,Peyser,Patricia A.,P.A.,true,60016660,0000-0002-9717-8459,399
true,46,https://api.elsevier.com/content/author/author_id/16242810600,16242810600,Rafaels N.,Rafaels,Nicholas,N.,true,60028421,NA,399
true,47,https://api.elsevier.com/content/author/author_id/7101936253,7101936253,Seidman C.,Seidman,Christine,C.,true,60002746,0000-0001-6380-1209,399
true,48,https://api.elsevier.com/content/author/author_id/7202751800,7202751800,Weeks D.E.,Weeks,Daniel E.,D.E.,true,60003742,NA,399
true,49,https://api.elsevier.com/content/author/author_id/57195984411,57195984411,Wen F.,Wen,Fayun,F.,true,60025375,NA,399
true,50,https://api.elsevier.com/content/author/author_id/56640615000,56640615000,Wheeler M.M.,Wheeler,Marsha M.,M.M.,true,60015481,NA,399
true,51,https://api.elsevier.com/content/author/author_id/57212640623,57212640623,Williams L.K.,Williams,L. Keoki,L.K.,true,60030704,NA,399
true,52,https://api.elsevier.com/content/author/author_id/7101797814,7101797814,Yang I.V.,Yang,Ivana V.,I.V.,true,60028421,NA,399
true,53,https://api.elsevier.com/content/author/author_id/57217566945,57217566945,Zhao W.,Zhao,Wei,W.,true,60016660,NA,399
true,54,https://api.elsevier.com/content/author/author_id/57212854133,57212854133,Aslibekyan S.,Aslibekyan,Stella,S.,true,60027086,NA,399
true,55,https://api.elsevier.com/content/author/author_id/57211450500,57211450500,Auer P.L.,Auer,Paul L.,P.L.,true,60019909,NA,399
true,56,https://api.elsevier.com/content/author/author_id/57214733309,57214733309,Bowden D.W.,Bowden,Donald W.,D.W.,true,60031437,NA,399
true,57,https://api.elsevier.com/content/author/author_id/6701813089,6701813089,Cade B.E.,Cade,Brian E.,B.E.,true,60002746,NA,399
true,58,https://api.elsevier.com/content/author/author_id/57206983079,57206983079,Chen Z.,Chen,Zhanghua,Z.,true,60015183,NA,399
true,59,https://api.elsevier.com/content/author/author_id/57219307474,57219307474,Cho M.H.,Cho,Michael H.,M.H.,true,60016782,NA,399
true,60,https://api.elsevier.com/content/author/author_id/57203177830,57203177830,Cupples L.A.,Cupples,L. Adrienne,L.A.,true,60018701,NA,399
true,61,https://api.elsevier.com/content/author/author_id/9041282500,9041282500,Curran J.E.,Curran,Joanne E.,J.E.,true,60279384,0000-0002-6898-155X,399
true,62,https://api.elsevier.com/content/author/author_id/55856048200,55856048200,Daya M.,Daya,Michelle,M.,true,60028421,NA,399
true,63,https://api.elsevier.com/content/author/author_id/7006064464,7006064464,Deka R.,Deka,Ranjan,R.,true,60017412,NA,399
true,64,https://api.elsevier.com/content/author/author_id/57208041356,57208041356,Eng C.,Eng,Celeste,C.,true,60031970,NA,399
true,65,https://api.elsevier.com/content/author/author_id/57207906449,57207906449,Fingerlin T.E.,Fingerlin,Tasha E.,T.E.,true,60102305,NA,399
true,66,https://api.elsevier.com/content/author/author_id/7404330868,7404330868,Guo X.,Guo,Xiuqing,X.,true,60016081,NA,399
true,67,https://api.elsevier.com/content/author/author_id/8532926200,8532926200,Hou L.,Hou,Lifang,L.,true,60013227,NA,399
true,68,https://api.elsevier.com/content/author/author_id/57198416377,57198416377,Hwang S.J.,Hwang,Shih Jen,S.J.,true,60005281,NA,399
true,69,https://api.elsevier.com/content/author/author_id/23110753700,23110753700,Johnsen J.M.,Johnsen,Jill M.,J.M.,true,115119291,NA,399
true,70,https://api.elsevier.com/content/author/author_id/57202315133,57202315133,Kenny E.E.,Kenny,Eimear E.,E.E.,true,60012981,NA,399
true,71,https://api.elsevier.com/content/author/author_id/7403194355,7403194355,Levin A.M.,Levin,Albert M.,A.M.,true,60030704,NA,399
true,72,https://api.elsevier.com/content/author/author_id/57203270671,57203270671,Liu C.,Liu,Chunyu,C.,true,60022386,NA,399
true,73,https://api.elsevier.com/content/author/author_id/6506888764,6506888764,Minster R.L.,Minster,Ryan L.,R.L.,true,60003742,0000-0001-7382-6717,399
true,74,https://api.elsevier.com/content/author/author_id/58205888500,58205888500,Naseri T.,Naseri,Take,T.,true,100594310,NA,399
true,75,https://api.elsevier.com/content/author/author_id/6507723796,6507723796,Nouraie M.,Nouraie,Mehdi,M.,true,60001361,NA,399
true,76,https://api.elsevier.com/content/author/author_id/56139449700,56139449700,Reupena M.S.,Reupena,Muagututi‘a Sefuiva,M.S.,true,125941302,NA,399
true,77,https://api.elsevier.com/content/author/author_id/57217499362,57217499362,Sabino E.C.,Sabino,Ester C.,E.C.,true,60008088,NA,399
true,78,https://api.elsevier.com/content/author/author_id/57218091490,57218091490,Smith J.A.,Smith,Jennifer A.,J.A.,true,60016660,NA,399
true,79,https://api.elsevier.com/content/author/author_id/57191443685,57191443685,Smith N.L.,Smith,Nicholas L.,N.L.,true,60028548,NA,399
true,80,https://api.elsevier.com/content/author/author_id/13610056800,13610056800,Lasky-Su J.,Lasky-Su,Jessica,J.,true,60016782,NA,399
true,81,https://api.elsevier.com/content/author/author_id/7405408594,7405408594,Taylor J.G.,Taylor,James G.,J.G.,true,60025375,NA,399
true,82,https://api.elsevier.com/content/author/author_id/57225420976,57225420976,Telen M.J.,Telen,Marilyn J.,M.J.,true,60005200,NA,399
true,83,https://api.elsevier.com/content/author/author_id/7003376624,7003376624,Tiwari H.K.,Tiwari,Hemant K.,H.K.,true,60027086,NA,399
true,84,https://api.elsevier.com/content/author/author_id/57216588719,57216588719,Tracy R.P.,Tracy,Russell P.,R.P.,true,60009500,NA,399
true,85,https://api.elsevier.com/content/author/author_id/36052196500,36052196500,White M.J.,White,Marquitta J.,M.J.,true,60031970,NA,399
true,86,https://api.elsevier.com/content/author/author_id/57211631146,57211631146,Zhang Y.,Zhang,Yingze,Y.,true,60001361,NA,399
true,87,https://api.elsevier.com/content/author/author_id/57204456605,57204456605,Wiggins K.L.,Wiggins,Kerri L.,K.L.,true,60028548,0000-0003-2749-1279,399
true,88,https://api.elsevier.com/content/author/author_id/36040917900,36040917900,Weiss S.T.,Weiss,Scott T.,S.T.,true,60016782,NA,399
true,89,https://api.elsevier.com/content/author/author_id/35369677100,35369677100,Vasan R.S.,Vasan,Ramachandran S.,R.S.,true,60022386,0000-0001-7357-5970,399
true,90,https://api.elsevier.com/content/author/author_id/57212938461,57212938461,Taylor K.D.,Taylor,Kent D.,K.D.,true,60016081,NA,399
true,91,https://api.elsevier.com/content/author/author_id/15846776000,15846776000,Sinner M.F.,Sinner,Moritz F.,M.F.,true,60000291,NA,399
true,92,https://api.elsevier.com/content/author/author_id/57213401294,57213401294,Silverman E.K.,Silverman,Edwin K.,E.K.,true,60016782,NA,399
true,93,https://api.elsevier.com/content/author/author_id/57217084584,57217084584,Shoemaker M.B.,Shoemaker,M. Benjamin,M.B.,true,60006475,NA,399
true,94,https://api.elsevier.com/content/author/author_id/55664745400,55664745400,Sheu W.H.H.,Sheu,Wayne H.H.,W.H.H.,true,60006121,NA,399
true,95,https://api.elsevier.com/content/author/author_id/55755090900,55755090900,Sciurba F.,Sciurba,Frank,F.,true,60001361,NA,399
true,96,https://api.elsevier.com/content/author/author_id/57210539418,57210539418,Schwartz D.A.,Schwartz,David A.,D.A.,true,60028421,NA,399
true,97,https://api.elsevier.com/content/author/author_id/56284453500,56284453500,Rotter J.I.,Rotter,Jerome I.,J.I.,true,60016081,NA,399
true,98,https://api.elsevier.com/content/author/author_id/57532072500,57532072500,Roden D.,Roden,Daniel,D.,true,60006475,0000-0002-6302-0389,399
true,99,https://api.elsevier.com/content/author/author_id/7102381732,7102381732,Redline S.,Redline,Susan,S.,true,60016782,NA,399
true,100,https://api.elsevier.com/content/author/author_id/6603864707,6603864707,Raby B.A.,Raby,Benjamin A.,B.A.,true,60016782,NA,399
true,1,https://api.elsevier.com/content/author/author_id/53264965900,53264965900,Wang X.,Wang,Xinhui,X.,true,60015183,NA,400
true,2,https://api.elsevier.com/content/author/author_id/56744776700,56744776700,Younan D.,Younan,Diana,D.,true,60015183,NA,400
true,3,https://api.elsevier.com/content/author/author_id/24367129900,24367129900,Millstein J.,Millstein,Joshua,J.,true,60015183,NA,400
true,4,https://api.elsevier.com/content/author/author_id/33068314900,33068314900,Petkus A.J.,Petkus,Andrew J.,A.J.,true,60015183,NA,400
true,5,https://api.elsevier.com/content/author/author_id/55523506700,55523506700,Garcia E.,Garcia,Erika,E.,true,60015183,NA,400
true,6,https://api.elsevier.com/content/author/author_id/24176891400,24176891400,Beavers D.P.,Beavers,Daniel P.,D.P.,true,60031437,NA,400
true,7,https://api.elsevier.com/content/author/author_id/35236499700,35236499700,Espeland M.A.,Espeland,Mark A.,M.A.,true,60031437,NA,400
true,8,https://api.elsevier.com/content/author/author_id/7006642056,7006642056,Chui H.C.,Chui,Helena C.,H.C.,true,60015183,NA,400
true,9,https://api.elsevier.com/content/author/author_id/7102831381,7102831381,Resnick S.M.,Resnick,Susan M.,S.M.,true,60017252,NA,400
true,10,https://api.elsevier.com/content/author/author_id/35465828000,35465828000,Gatz M.,Gatz,Margaret,M.,true,60029311,NA,400
true,11,https://api.elsevier.com/content/author/author_id/57214957383,57214957383,Kaufman J.D.,Kaufman,Joel D.,J.D.,true,60015481,NA,400
true,12,https://api.elsevier.com/content/author/author_id/6508271199,6508271199,Wellenius G.A.,Wellenius,Gregory A.,G.A.,true,60019674,NA,400
true,13,https://api.elsevier.com/content/author/author_id/6604048496,6604048496,Whitsel E.A.,Whitsel,Eric A.,E.A.,true,60016639,NA,400
true,14,https://api.elsevier.com/content/author/author_id/57207897577,57207897577,Manson J.A.E.,Manson,Jo Ann E.,J.A.E.,true,60002746,NA,400
true,15,https://api.elsevier.com/content/author/author_id/7006500047,7006500047,Rapp S.R.,Rapp,Stephen R.,S.R.,true,60031437,NA,400
true,16,https://api.elsevier.com/content/author/author_id/57202711521,57202711521,Chen J.C.,Chen,Jiu Chiuan,J.C.,true,60015183,NA,400
true,1,https://api.elsevier.com/content/author/author_id/57286174800,57286174800,Oppong R.F.,Oppong,Richard F.,R.F.,true,60017252,NA,401
true,2,https://api.elsevier.com/content/author/author_id/57207923360,57207923360,Boutin T.,Boutin,Thibaud,T.,true,60027272,NA,401
true,3,https://api.elsevier.com/content/author/author_id/19642129200,19642129200,Campbell A.,Campbell,Archie,A.,true,60027272,NA,401
true,4,https://api.elsevier.com/content/author/author_id/56208173500,56208173500,McIntosh A.M.,McIntosh,Andrew M.,A.M.,true,60027272,NA,401
true,5,https://api.elsevier.com/content/author/author_id/7006940003,7006940003,Porteous D.,Porteous,David,D.,true,60027272,NA,401
true,6,https://api.elsevier.com/content/author/author_id/35369845200,35369845200,Hayward C.,Hayward,Caroline,C.,true,60027272,NA,401
true,7,https://api.elsevier.com/content/author/author_id/57209047246,57209047246,Haley C.S.,Haley,Chris S.,C.S.,true,60027272,NA,401
true,8,https://api.elsevier.com/content/author/author_id/57203935125,57203935125,Navarro P.,Navarro,Pau,P.,true,60027272,NA,401
true,9,https://api.elsevier.com/content/author/author_id/7006698490,7006698490,Knott S.,Knott,Sara,S.,true,60027272,NA,401
true,1,https://api.elsevier.com/content/author/author_id/57211778251,57211778251,Powell D.S.,Powell,Danielle S.,D.S.,true,60006183,NA,402
true,2,https://api.elsevier.com/content/author/author_id/55761874600,55761874600,Betz J.F.,Betz,Joshua F.,J.F.,true,60005248,NA,402
true,3,https://api.elsevier.com/content/author/author_id/57203071462,57203071462,Yaffe K.,Yaffe,Kristine,K.,true,60031970,NA,402
true,4,https://api.elsevier.com/content/author/author_id/7005494101,7005494101,Kritchevsky S.,Kritchevsky,Stephen,S.,true,60031437,NA,402
true,5,https://api.elsevier.com/content/author/author_id/6507800827,6507800827,Strotmeyer E.,Strotmeyer,Elsa,E.,true,60003742,NA,402
true,6,https://api.elsevier.com/content/author/author_id/7004348315,7004348315,Simonsick E.M.,Simonsick,Eleanor M.,E.M.,true,60017252,NA,402
true,7,https://api.elsevier.com/content/author/author_id/7201922805,7201922805,Rubin S.,Rubin,Susan,S.,true,60031970,NA,402
true,8,https://api.elsevier.com/content/author/author_id/8322975400,8322975400,Houston D.K.,Houston,Denise K.,D.K.,true,60031437,NA,402
true,9,https://api.elsevier.com/content/author/author_id/10243136800,10243136800,Pratt S.R.,Pratt,Sheila R.,S.R.,true,60015543,NA,402
true,10,https://api.elsevier.com/content/author/author_id/59333692800,59333692800,Purchase Helzner E.,Purchase Helzner,Elizabeth,E.,true,60023247,NA,402
true,11,https://api.elsevier.com/content/author/author_id/57191862359,57191862359,Brewster K.K.,Brewster,Katharine K.,K.K.,true,60029358,NA,402
true,12,https://api.elsevier.com/content/author/author_id/12807117100,12807117100,Lin F.R.,Lin,Frank R.,F.R.,true,60005248,NA,402
true,13,https://api.elsevier.com/content/author/author_id/35104749500,35104749500,Gross A.L.,Gross,Alden L.,A.L.,true,60006183,NA,402
true,14,https://api.elsevier.com/content/author/author_id/34167673400,34167673400,Deal J.A.,Deal,Jennifer A.,J.A.,true,60005248,NA,402
true,1,https://api.elsevier.com/content/author/author_id/36341213500,36341213500,Romashkan S.,Romashkan,Sergei,S.,true,60017252,NA,403
true,2,https://api.elsevier.com/content/author/author_id/7201612142,7201612142,Ryan L.,Ryan,Laurie,L.,true,60017252,NA,403
true,1,https://api.elsevier.com/content/author/author_id/7004722465,7004722465,Cortassa S.,Cortassa,Sonia,S.,true,60017252,NA,404
true,2,https://api.elsevier.com/content/author/author_id/7003963839,7003963839,Aon M.A.,Aon,Miguel Antonio,M.A.,true,60017252,NA,404
